Variable,3.000000 km,total,Beyond
B15002_023E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!7th and 8th grade,85877.77169985142,2501796,2415918.2283001486
B15002_020E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!No schooling completed,63129.13161532794,1208703,1145573.868384672
B15002_018E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Doctorate degree,34835.32891506177,1491134,1456298.6710849383
B15002_004E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Nursery to 4th grade,48507.72997728072,957513,909005.2700227193
B15002_016E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Master's degree,153856.58743478789,6622227,6468370.412565212
B15002_026E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!11th grade,87328.15746214669,2580828,2493499.8425378534
B15002_024E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!9th grade,73941.1028005878,1950147,1876205.897199412
B15002_022E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!5th and 6th grade,110490.5445339846,1880572,1770081.4554660155
B15002_033E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Master's degree,179175.09998544195,7830977,7651801.900014558
B15002_032E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Bachelor's degree,432068.394682242,18399446,17967377.605317757
B15002_015E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Bachelor's degree,411534.48795676226,17132648,16721113.512043238
B15002_007E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!9th grade,76820.72239702081,2027292,1950471.2776029792
"B15002_013E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Some college, 1 or more years, no degree",347655.2876940778,13745915,13398259.712305922
B15002_001E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Total:,5457223.455422304,202156388,196699164.5445777
B15002_008E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!10th grade,76696.07745417237,2399502,2322805.9225458275
"B15002_011E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!High school graduate, GED, or alternative",752638.2197943432,28169832,27417193.780205656
B15002_003E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!No schooling completed,51260.851729339796,1126232,1074971.1482706603
B15002_009E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!11th grade,82642.37750118856,2560015,2477372.622498811
B15002_031E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Associate's degree,202494.12500637965,8660007,8457512.87499362
B15002_019E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:,2813590.0338524194,104992831,102179240.96614759
B15002_021E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Nursery to 4th grade,52047.88595501729,953871,901823.1140449827
"B15002_030E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Some college, 1 or more years, no degree",375298.8519374032,15111065,14735766.148062596
B15002_017E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Professional school degree,50003.53834052243,2374981,2324977.4616594776
B15002_005E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!5th and 6th grade,111194.19972883524,1932012,1820817.8002711649
B15002_034E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Professional school degree,36840.11569577294,1552144,1515303.884304227
"B15002_027E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!12th grade, no diploma",66190.03455334895,1825532,1759341.965446651
B15002_025E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!10th grade,79832.35471365592,2415866,2336033.645286344
"B15002_028E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!High school graduate, GED, or alternative",782342.0832545984,30346682,29564339.916745402
B15002_006E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!7th and 8th grade,76797.31561881317,2401045,2324247.684381187
B15002_014E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Associate's degree,159706.6971356994,6568897,6409190.302864301
"B15002_029E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Some college, less than 1 year",165650.46374875665,6930784,6765133.536251243
"B15002_012E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!Some college, less than 1 year",136040.25876020972,5688555,5552514.74123979
B15002_035E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Female:!!Doctorate degree,20883.9162079009,844411,823527.0837920991
B15002_002E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:,2643633.4215699,97163557,94519923.5784301
"B15002_010E : B15002.  Sex by Educational Attainment for the Population 25 Years and over : Male:!!12th grade, no diploma",73443.74113178054,1965757,1892313.2588682196
