Variable,3.000000 km,total,Beyond
B03002_008E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Some other race alone,1697.0,688071,686374.0
B03002_006E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Asian alone,23122.0,14024878,14001756.0
B03002_016E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Asian alone,275.0,173029,172754.0
B03002_004E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Black or African American alone,86270.0,37126836,37040566.0
"B03002_021E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",2225.0,1121553,1119328.0
B03002_018E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Some other race alone,35691.0,16311732,16276041.0
B03002_010E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race,214.0,248817,248603.0
B03002_002E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:,404830.0,256283191,255878361.0
B03002_012E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:,74476.0,51444403,51369927.0
B03002_014E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Black or African American alone,4535.0,1126759,1122224.0
B03003_002E : B03003.  Hispanic or Latino Origin : Not Hispanic or Latino,404830.0,256283191,255878361.0
B03002_009E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:,7970.0,5329267,5321297.0
B03002_015E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!American Indian and Alaska Native alone,345.0,439048,438703.0
B03002_005E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!American Indian and Alaska Native alone,575.0,2048832,2048257.0
B03002_017E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone,105.0,32970,32865.0
B03002_020E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:!!Two races including Some other race,2136.0,1188607,1186471.0
B03002_019E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:,4361.0,2310160,2305799.0
B03002_003E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!White alone,285182.0,196606503,196321321.0
"B03002_011E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",7756.0,5080450,5072694.0
B03002_001E : B03002.  Hispanic or Latino by Race : Total:,479306.0,307727594,307248288.0
B03002_013E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!White alone,29164.0,31050705,31021541.0
B03002_007E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone,14.0,458804,458790.0
B03003_003E : B03003.  Hispanic or Latino Origin : Hispanic or Latino,74476.0,51444403,51369927.0
B03003_001E : B03003.  Hispanic or Latino Origin : Total:,479306.0,307727594,307248288.0
