Variable,3.000000 km,total,Beyond
B03002_008E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Some other race alone,232.0,688071,687839.0
B03002_006E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Asian alone,2941.0,14024878,14021937.0
B03002_016E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Asian alone,24.0,173029,173005.0
B03002_004E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Black or African American alone,3583.0,37126836,37123253.0
"B03002_021E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",506.0,1121553,1121047.0
B03002_018E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Some other race alone,8227.0,16311732,16303505.0
B03002_010E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race,26.0,248817,248791.0
B03002_002E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:,71985.0,256283191,256211206.0
B03002_012E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:,22405.0,51444403,51421998.0
B03002_014E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Black or African American alone,220.0,1126759,1126539.0
B03003_002E : B03003.  Hispanic or Latino Origin : Not Hispanic or Latino,71985.0,256283191,256211206.0
B03002_009E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:,1610.0,5329267,5327657.0
B03002_015E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!American Indian and Alaska Native alone,229.0,439048,438819.0
B03002_005E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!American Indian and Alaska Native alone,1133.0,2048832,2047699.0
B03002_017E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone,28.0,32970,32942.0
B03002_020E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:!!Two races including Some other race,485.0,1188607,1188122.0
B03002_019E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:,991.0,2310160,2309169.0
B03002_003E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!White alone,60766.0,196606503,196545737.0
"B03002_011E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",1584.0,5080450,5078866.0
B03002_001E : B03002.  Hispanic or Latino by Race : Total:,94390.0,307727594,307633204.0
B03002_013E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!White alone,12686.0,31050705,31038019.0
B03002_007E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone,1720.0,458804,457084.0
B03003_003E : B03003.  Hispanic or Latino Origin : Hispanic or Latino,22405.0,51444403,51421998.0
B03003_001E : B03003.  Hispanic or Latino Origin : Total:,94390.0,307727594,307633204.0
