Variable,3.000000 km,total,Beyond
B03002_008E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Some other race alone,7.0,688071,688064.0
B03002_006E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Asian alone,590.0,14024878,14024288.0
B03002_016E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Asian alone,0.0,173029,173029.0
B03002_004E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Black or African American alone,1087.0,37126836,37125749.0
"B03002_021E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",63.0,1121553,1121490.0
B03002_018E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Some other race alone,257.0,16311732,16311475.0
B03002_010E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race,0.0,248817,248817.0
B03002_002E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:,44850.0,256283191,256238341.0
B03002_012E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:,1401.0,51444403,51443002.0
B03002_014E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Black or African American alone,0.0,1126759,1126759.0
B03003_002E : B03003.  Hispanic or Latino Origin : Not Hispanic or Latino,44850.0,256283191,256238341.0
B03002_009E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:,537.0,5329267,5328730.0
B03002_015E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!American Indian and Alaska Native alone,93.0,439048,438955.0
B03002_005E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!American Indian and Alaska Native alone,1237.0,2048832,2047595.0
B03002_017E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone,0.0,32970,32970.0
B03002_020E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:!!Two races including Some other race,96.0,1188607,1188511.0
B03002_019E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!Two or more races:,159.0,2310160,2310001.0
B03002_003E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!White alone,41313.0,196606503,196565190.0
"B03002_011E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",537.0,5080450,5079913.0
B03002_001E : B03002.  Hispanic or Latino by Race : Total:,46251.0,307727594,307681343.0
B03002_013E : B03002.  Hispanic or Latino by Race : Hispanic or Latino:!!White alone,892.0,31050705,31049813.0
B03002_007E : B03002.  Hispanic or Latino by Race : Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone,79.0,458804,458725.0
B03003_003E : B03003.  Hispanic or Latino Origin : Hispanic or Latino,1401.0,51444403,51443002.0
B03003_001E : B03003.  Hispanic or Latino Origin : Total:,46251.0,307727594,307681343.0
